601890937	7	833747033265668097-833481173108142080-834034166933094402-833329242859589633-833329456773287936-833328479491985408-833113009702703104
58784259	7	833364588246794244-833271613118349313-833458372896780289-833269494994845696-833462172932009985-833457433372667904-834150080710078464
542568755	7	833497958729420800-833705593546297344-833704691800215552-833763508512698368-834131537704546304-833122715326312448-833781174912770048
539573373	7	833322649401094144-833460646205353987-833476265785118720-833094403761795072-833100569405423617-833192525313765376-834170431510822914
520061467	7	833674480195162116-833721678693793794-833694801627324417-833671623869857794-833599171491950593-833607593633382400-833209596143603712
493926139	7	833475338852265988-833735461193519104-833707321628979202-833536797980368899-833103996147601408-833143338710753282-834034796103864322
490764827	7	833478924973785092-834065393530572801-834067008325033985-834243026490900481-833865639790051328-833147918899097601-833061495265181696
4885612552	7	833318920677425153-834094682376437760-833715777324871684-833723587102142464-833749684090978304-833496004200644608-833870849149173763
48686270	7	833173449640140802-833552761526611968-833394963408965632-833404203452215296-833394640455884800-833243137992695809-833902314821976064
4851681461	7	833851966375723012-833882928740433920-833112376354492417-833150120908701696-833111143224844290-833099101373919234-834171433924296705
4821920832	7	833576035710930945-833577751160303616-833333487490961408-833438160533147649-833363191560220672-833943217640923138-833188368766758912
4718357002	7	833838079035195392-833511468578566144-833535938164903936-834061689964417028-834110264186384384-834149472569528320-833369852089925632
468851612	7	833849563039596544-833102452627034112-833365842360418304-834214345869500416-834201163155267584-834045827098230785-834213779642650624
46818339	7	833935579809091584-833922799790010368-834187259049938945-834133362247766017-833417528768540673-833523577529868288-833054683719618562
4677007640	7	834104262170906624-834247661201027072-833657413597327361-833697536296812545-833103543141855232-833822023252074497-833878533084704769
465954632	7	834095043086540800-834094652995289088-834114940847939584-833442069628727296-833432674371006464-833328819239006208-833724539246936064
465158270	7	833412835350753280-833120446216237057-833116520335106049-833108496623079425-833576551589388288-833715555014053888-833769938359775233
448510528	7	833429914548367365-833395974244618240-833424558392745985-833714867160891393-833672529873100800-833780252178526208-833088204580470789
441214858	7	833537838163570689-833599762884677632-833383642974007296-833397194770305024-833058861259096077-833189413165338624-833138129385185280
437365052	7	833799436924919809-833882161161789440-833866461873451008-833385371048124417-833377288599187456-833390093813452804-833732390975533057
420518127	7	833752641062785024-833656104957669376-833347441952948225-833436470216159232-833434276624482309-833847327462977539-834228539398426625
417497777	7	833519462913556480-834201716790849536-833887047530201089-833888779802931200-833251673376223233-833253049107902464-833406678078996480
4034252554	7	833926788548014080-833080554161635329-834153398421291013-834244242834911232-833445215348334593-833453218105610240-833451951409000448
402676038	7	833213148702396417-833129082292490240-833126003664752640-833541260728221696-833690498246275072-833685184084062209-833609531397652480
386776603	7	834188412479430656-833730251851116545-833700669454311425-833683573454434304-833926599808425984-833927019238825985-833177702643355649
3843640245	7	833633631864250368-833634017769615360-833793959134625792-833756713752854529-834078857254883328-834067457128144896-833132139944226817
3837434956	7	833098304468742144-833058060113436677-833110337926942722-834016555079974912-833320732612501506-833400642504949761-833364537919291392
3836645961	7	833357424383909888-834081172506411008-834080337860898816-834088462206779392-834078978881253378-834066182072307713-834180288095854598
3789299356	7	833595417585713152-833576891357462528-833676887729831936-833112657368584193-833361425758314496-833360490407534592-834181873538629633
373011154	7	833064750061846529-833141862311612416-833100728793235465-833103723513704450-833875005708595202-834058053519540224-833381050902540288
37048835	7	833660118894002176-833676707391533058-833472662882156552-833485929469923328-833671128979746816-833060396336549888-833126133675782145
36312804	7	833163253274472448-833141249938845697-833283906640056321-833576606127906816-833496306182086656-833600387814797312-834148684023500800
3505560323	7	833637507434692611-833199374603784192-833360918226563072-834056413546741762-833864029210820608-833775814592323586-833772006155890688
3480694935	7	833130990683959296-833151739897507840-833151949612670976-834081172493856773-834084125292298241-834096494298935296-834035265840828416
344415443	7	834102064330502146-834144745563811841-833488785778364416-833732135102140416-833971743106662400-833312671164399616-833384427300454404
3423361827	7	833620273035239424-833755216352645121-833502983501422593-833725524904079360-833302621620412416-833792918955569152-834000016939241472
3409086868	7	833572944487911424-833691836229177344-834186751522459649-834103209362808832-834203658787057664-834018744477184000-833780608664866817
3376927462	7	833748065060163584-833724161725919232-833917934376345601-833970786813612033-833881443960909824-833909130532237314-833460801411354624
3350903098	7	833068923394342914-834125233669947395-834125472762060800-834125221078716417-834123669211402240-833436008859443202-833434779915841536
3317621227	7	833907058558668800-833754897614974976-833116658747125761-834198348764557312-833508897495216128-833505709820030976-833545052391550976
3268534897	7	834149246056165376-834067612321603584-833214843205320704-833428828219383808-833250100549914625-833946849908236289-833790893127770117
325340700	7	833871025288916992-833125798127210496-833123449329549312-833118076434579456-833350172423897088-833504610904109056-833527318853386240
3226946687	7	834121311987314688-833079350434070528-833067258243072001-833106563040686081-833714179315994627-833718834955743232-833713340446810112
311140916	7	834023240787951616-833813701727752192-833898443466760192-833188142261870592-833420796123107331-833648613922324480-833651759654531072
3080542893	7	833360888887439360-833284858713616384-833111621392150528-833549661910736896-833747276547969024-833706629552025600-834123451073970176
3043203738	7	833114263808049152-833449128654938112-833334800324952064-833459450841276417-834223279711846401-834235816486567937-834231819331567617
3013852105	7	833394636248866817-833436847732776960-833466568566673408-833584701113643009-833473828902752257-833633258587951104-833867959265275905
299929232	7	833409312097726464-833407483397931008-833358061901344768-833644289628438528-833893263484518400-834079972939624448-833169590876250114
29942944	7	833644813916336128-833576484472172545-833283738855313409-833283688515252226-833283763995975680-833100045096411136-833924209063522305
298593172	7	833095695599071233-833886661645832192-833834031544406017-833869389522989056-834114471081684992-834114471081684992-833550890850254848
2941629111	7	833484608268234752-833114314147913728-833460168067125248-833317708531851264-833774774417383424-833804944029331456-833772291385286656
291862171	7	833121993914396673-833742063019585537-833722475640807424-834241902429876224-834140773574545408-834138919692177408-834138919692177408
289148078	7	833135814154477568-833786166130335744-833773352544112640-833938650039668736-833412642404380672-833259348965064704-834221962692014084
277845186	7	833593010034184192-833595979626594304-833320967476752384-833140222351273984-833820672665219075-833866822613078016-833880609290383362
27699547	7	833567714220216320-833599234381262849-833422444471865345-833404794857402368-833404794857402368-833170979182432259-833172413617627137
274891222	7	834098931176845312-833832366414008321-833952533215272960-833767065278246912-833865006475210753-833583220549496833-833093657204924417
2743926708	7	833437753685708800-833437195843297287-833180298905001985-833875655808921600-833879166449754112-833845880461656070-833887898990673920
272750574	7	833074476631859200-833075856549502979-833876230420185088-833437258770432002-834120779310718977-834209501452566528-834239733970698241
270921976	7	833376651081822209-833373530528083968-834204745107652608-834227729885229056-833714615511085057-833713986365485056-833714581931511810
269348217	7	833788133254787073-833543785686634496-833756550141456385-833756495649062916-833506447988228097-833318396397756420-833066276763344896
259490295	7	833405272987095040-833860770215497728-833814922278555649-833820253255634945-833095993428045825-833096639338336257-833100351309959168
2594856620	7	833845289056354304-833867971856650244-834142270937059336-833568473364168704-833603743253938176-833226209790136321-833435144849600512
256856593	7	833452811236945920-833718797211099136-833473770161442816-833766499047264256-833826506941960192-833913891067355137-834210289973293056
2550874896	7	834132988950695940-833911739393654784-833778943530565632-833771309922402307-833759016404779008-833239073691152384-833168793929207808
2543982944	7	833783494371319811-833878377895428096-833659154204131329-833689130919944192-833636270102478848-834044216502317059-834130891781918720
2535578876	7	833819062077632513-834007054952124417-833775856535351296-834140429633335296-834047332849156098-833522344400412672-833744147580321792
2519063076	7	834196696238284802-834250320406573057-834086201485303818-833233663038992384-833702439438184452-833689017677930496-833700224837226497
24570249	7	833399497459765249-833385354262515712-833348268226600960-833775147706224640-834076730755207168-834076802062512128-834066165290856448
242029797	7	834139397821964290-833283881470132225-833358623959027712-833671623907692544-833490857777065984-833772115207811077-833830923540037633
2413913117	7	834161963194253314-834157735344209922-834060670756847617-834166329460609029-833785050453929984-833791945902268416-833329704237137920
2403016908	7	833872833025495041-833933075817979905-834185300301602816-833234661295878145-833095926319177728-833141711320723458-833437665601019905
239489739	7	833740725053423616-833632050649427968-833634957293674496-834139167147847680-833295050889113600-833239333750587392-833294518199922689
23741060	7	833839417014046720-833802326779559938-833740947364204544-833477607970725889-833466346247692288-833154940163997696-833074891851198465
232279512	7	834131940374568960-834132540155797504-834232842754273281-833095636899598337-833194479859355648-833738388813475840-833352781285117953
23152434	7	834097354143850496-833102142269435904-833227237369454593-833450005239365637-833345801946546177-833415771334332416-833381994612547584
2305879171	7	834053309728223232-834091616310796293-834052403771092993-833739227682709505-833990302927032320-833782487734181888-833131187799355393
227187978	7	833165887288913920-833075424527732736-833752670414385152-833506447983927300-833506146019192832-833379406722658304-833331084146257923
22606322	7	833526345774809088-833771712567246849-834039732770369536-834032178854031360-834032178854031360-834149199939825664-833326273275498498
2253501315	7	833525381084889089-833386008569901056-833456678406389761-833384892893425666-834157819205132290-833865744656039938-833754541099204609
2218437631	7	833113240381046784-833127203231641600-834111614748065794-833972590381322241-833389577918373892-833349140637708289-833257679623745536
2197106143	7	833048203528269825-833052381042528257-833056764090126337-833525506918150144-833739462576271364-833711671113764864-833865602049597440
2191882756	7	834176290953502720-833051047270764547-833460843350204416-833381348677148672-833360221988913154-833721724868894721-833543974459682817
2167236591	7	833512823330316291-833969880839892992-834224202462937088-834224202462937088-833441117504954370-833101135644868611-833132454491914241
2167172159	7	833287069141135360-833857586738913281-833118214842368004-833099617281642496-833687792932773889-833638774080958464-833661423322542081
210275927	7	833517923624951808-833750694926675968-833817736664981504-834130828858892288-834130828858892288-834158150555168769-833109075466604544
202022969	7	833186833643106304-833059758810599424-833185701172613120-833185822803320833-834116299798126592-833459513738944514-833823499655409664
1963230276	7	834172335716495364-834226534496030720-833506741614698496-833520909973610497-833752137767276547-833694759663316992-833103203419955200
1955339790	7	833474063767052289-833474470635569152-833473891813163008-833471433971998722-833473728222810112-833473614984912897-833472000198922240
1945048340	7	833102041585180674-833068365514158080-833066499082506245-833328693401546752-833430220703141888-833892227487244288-834075598297382912
1934964421	7	834193164604956672-834203801355706369-833869397894844416-833922317440995329-833144898979246081-833201903785955330-833203694741155840
19088288	7	834185958811537408-833848606738112512-833862020126552064-833785885124554752-833844689253994496-833350583457292294-833297978521747460
1864161151	7	833832446076526596-833471337498832896-833328026498772993-833305901570334720-833365645211353088-833067333715369986-833049482765926401
18412711	7	833461891896795137-833087428634169344-833129577190813697-833125487740194817-833492778768228352-833822132291244032-833822312646389761
18067164	7	833319587563335680-833457601128054784-834185681966657536-834139330734129155-833808806991761408-833123797444227072-833680062830505985
17789960	7	833360905639440384-833381742962737152-833071137982668800-833108442109902848-833561103976259584-834239738181726208-834124772292325380
176922885	7	834145391503306752-833463481563115520-833131028419997696-833186607171637248-833097943783575552-833224032942059521-833176708580675584
17686959	7	833576815855742978-833583673530146816-834219634886746112-833171453134544897-833132903286468609-833171159541706752-833112363771375616
17468666	7	833516740822831104-833369759815196672-833433148327333888-833916063733731328-834124428380344320-834083756218732545-834079448639086592
1642606472	7	833468955129966592-833462680459542528-833462680459542528-833068348741132289-834082418197983233-833806080702558208-833720634316308487
1640835728	7	833712044398538755-833745615607721985-833744982267805696-833656520185364485-833690838010122240-833844584388165632-833099780851171328
161770593	7	833360070981382144-833109855581962244-833197348784332801-834109840586895364-834138139560132608-833878730229575682-833706314962448385
15861135	7	833398746666790912-833344963093999616-833137017907089409-833093728508055552-833788120663420928-833735431816482817-834186264974761984
15545699	7	833485518444888065-833882047936618496-833456049260736512-833455915026305024-833464387541286914-833446955988692992-834205177100038144
1539564943	7	834069046790348800-834198889850949634-834239100626558976-833431860684390401-833159667140399105-833832995526156289-833898871294144513
1499091486	7	833735775753793536-833763508516962306-834038948469043200-833777253221810181-833755971356852225-834201809086472193-833425271453794305
149763376	7	833950167619485697-833713462085812224-833606482142826496-833712623195664384-833090763135270918-833087013402337280-833085427947028480
147369902	7	833098983937548288-833187827684868096-833176784103473153-833165568538730496-833445165037711360-833746714502782976-833799642433323010
1420660507	7	833594817804369920-833751105955889152-833412202010906624-833267737568956417-834062390408929281-834167055087783937-834074377725550596
1383647425	7	833475062011461632-833678913595392000-833808710535364608-833807896836177924-833859373508227076-834094170667094017-833057305134526464
1370818670	7	833765651806355457-833148103439966208-833607425877962752-833573938554736640-833473589823168512-833473673721892864-833629865408475136
1350989725	7	833490077632364548-833489918244577280-834167948478644225-834166715319742465-833379343820791808-833426580085043201-833157196686974978
1329296904	7	834210034108215296-834130912765935617-834210529036103682-833106906994581504-833565763852238848-833691270023434242-833683292436234240
1282317128	7	833223244417208320-833946925409959936-833811407460261888-833327112127971329-833583937767235584-833583883249676288-833726644779094016
127329811	7	833367524272197632-833394204244078594-833304651638390784-833445152450490368-833122602071781377-833121599641489408-834061685770092544
126021687	7	833128025331888128-833127484258283520-833281746548379649-833481277965623296-833562467124908032-833495458932617216-834202253682630656
122479599	7	833428920502452230-833462802069204993-833436642182578181-833429482518220801-833519735564275713-833119275992940544-833101907367456768
1164575174	7	833450999301935106-833398713116741632-833405797283540992-834209660823535616-834109018503258113-833484096538046464-833696286402568192
1152338809	7	833341691549589504-833795951433125889-834053750138425344-834109576324583424-834045118277509124-833675688162914304-833719405380898816
1132296853	7	833106269464522752-833795259389734912-833782445774213122-833763214919806980-833756264937123840-833614837187960834-833746953573801984
109854452	7	833273886447906816-833392270648950789-833809801046085632-834009093379604480-833803304052342784-834000964847804416-833658189522563072
107507465	7	833378316203745280-833368782563315712-833347962017284097-833872367474597889-833874292639166465-833807666145288193-833891887769645058
104891939	7	833442614909267969-833908849522274304-833821905815760902-833755291846066177-833532305876643840-833539834669064195-834145735432085505
96442308	6	834154530883264513-834055956333883393-833387942118690817-833796333114847232-833796442191908864-833064204802285569
93961698	6	833894827985022976-833146945833050112-833167707616927744-833057867196346368-834247002724577282-833321361749585921
932159574	6	833852020901703680-833419953055338497-833383408109760513-833452265998577670-833460675569655808-833174825338302464
930245052	6	834086411196260352-834086507652669440-833910875379470337-833883243292209153-833646701319630849-833526899447984129
909434454	6	833497312819294208-834043809663242240-833259902600622080-833994178430386176-833946229155434496-833896728004792322
905019768	6	833185181112614912-833412667578646528-834003347204108289-833915518457376769-833679060379324418-833683955140481024
898358130	6	833498302662471682-833498269120610304-834142904272769024-834216707258478595-833846446680076288-833089584514875393
888704456	6	833360989546565633-833919599531933700-833063063922282496-833064615827365888-833066863974313984-833060333422071808
869870810	6	833751500220461056-833862544402087936-833859050542596096-833310431393488896-833098791007948806-833688099133804546
867467498	6	833385048082677762-833292634949025794-833062837455036416-833211882039345152-833687562225061892-834207446226915330
865003854	6	833733133342121984-833884568700678145-833386402809208834-833087046969221121-833102993721479168-833077060343984128
85729788	6	833732932015706114-833093967566798848-833887097866051584-833425862846509056-833338008929759232-834219777484795904
85422454	6	834216354924347392-834072775518220290-833686417209511936-833849558828453888-833471761089982464-833388013447213056
8526952	6	833914285361295360-833794793834582018-833140264302583808-833214016939962368-834133546767781888-834218175243837441
832226155637792769	6	833147717559996416-833310490113822720-833388776818896896-833429574788710400-833968400275738624-834114131368275968
831651493329580032	6	834080614647160832-834073006183833600-833736807573397504-833050460034461700-833873730627530752-833910325925646336
831624926746382336	6	834072368653824000-834110738172030976-834248281962147840-833065270117793792-833659783353884672-833567101814206464
831423738142789633	6	833355515975471104-833144441804247040-834159157196382208-834127750269014016-833679307868303360-833790649828642817
830032592711753729	6	833075093190361092-833062531249950720-834184939595714562-834203180636438529-833285114587131904-833729454954344448
829993071815307266	6	833970702931865600-833805938092101632-833974427465420800-833499456108630016-833368606398414849-833295847819448320
829119330646384642	6	833710777710178304-833507542701469698-834038252180877313-834063262811451392-833146379589427202-833054578862022656
828784242263990274	6	833119276013862912-833829723994193922-833995134748463105-833769195972214784-833504535410769926-833512043185586176
828285683781484549	6	834128144508399616-833726242096427008-833750741059657729-833652237805068288-833773419644624896-833874229758029824
828275079163310080	6	833377716443373568-833434821883949056-833148388640124928-834046770837467138-833800472913858560-833916067940442112
827691516395192320	6	833459505363030016-834137111938867200-834041553123475457-833884908456181762-833897801750867968-833882240862081024
827183165831798784	6	833547044690071552-833067858028433408-833088653387706368-833296997054574593-833422993929826304-833795745920667648
826946293591322624	6	834156351211372546-834095147923144705-834197090502860800-833696596755877890-833461036258844677-833842688571109376
826611897273159680	6	833092642175082496-834098385946804224-833791669048848384-833791727764910084-833766058662174721-833706101069725697
826367700158992386	6	833724228859949059-833097562085220352-833896589588520960-833899156485795841-834051350988140544-834087845635592192
82616432	6	833373010409189377-833372515493883904-833446955988697093-833136787224682496-834245471803682821-834080547559313408
825867386762915840	6	833769544116113408-833811944314318849-833270489036451840-833131116525604864-833074451465986048-833095083268247552
825430889198940160	6	833575297492590592-834135820105875456-834135631370547200-833113378788872193-833148132804481025-833897973692170241
825406245872009217	6	833771137947488257-833882266048745474-833813978585264128-833754671093198849-834048280770146305-833579416303198208
824645127356485632	6	833491482745114626-833840478189654016-834036880668770304-834233346045640705-834058120624173056-834101170943713280
824622737197043714	6	833786103215689729-833783817311711232-833462953055629312-833313451279736832-833398021064830976-834117050599501824
823905134639910912	6	833908174235185153-833632402958213121-834089112344760321-834043105020039169-834201414830170112-833323848971882497
823590975134121984	6	834100709587087360-834100902516645888-833050527143432192-833084962408714241-833334938720206849-833774040410161154
823571457649184768	6	833126125274476544-834147564156968960-834107676321730560-833796802897801216-833761193244270592-833740766987968512
822712505390632960	6	833592104093822976-833583149254795264-833966730930188288-834224831612669955-834221752976748544-833136925628182529
821954666162290688	6	833089307711774720-833744894166462465-833250398324523008-833435648136773632-834156049204649984-834156070209732609
821559474183868416	6	833153430201839617-833082580043849728-833798707103412224-833818822989619200-833358955296354305-833322053801349120
821551976928473089	6	833770039018876928-833103727691124736-833297022195077120-833393558291779584-833361312491020288-833283399125078016
820637114765348864	6	833273601210068992-833343914543349765-833939094652715008-833816465774108673-833951333623406593-833100883990835201
820387647872901121	6	833672387258417154-834062788884561921-833811671701389313-833815354283610112-834015162541699072-833399581333397504
820378769412210692	6	833422712928350215-833344896014675969-833328831805132801-833091417429917697-833140360742305793-834198394927185920
819338320576585728	6	833559413688561664-833880319879213056-833889564108419073-833439003584106496-833361199270076416-833451263538917376
818671068277854208	6	833628003133489152-833464429475930112-833982841251889152-834209337862189056-834143898339512320-834141385922056192
818417262591807488	6	833146627032363008-833941330229211136-833997018003496960-833874523346710528-833564237121228800-833600484300582912
818322463146774532	6	833754016781844481-833757128959606787-834101296797974530-834093918992072704-833414072649539584-833806714029875200
818313980674535425	6	833898250503589888-834017368758181888-834209178491174913-833493768628293632-833753085675708416-833185273370574848
817809176974000129	6	834170284689260547-833366337292554245-833089441895964672-833109708798058496-833101303400321024-833101567637258240
817351161690935296	6	833292060337790977-834040068314644480-833108551145025536-833497807738765316-833609535596158976-834222386333487106
815019721070411777	6	834208947779178496-833860245940232192-833398822172815362-833109570373423105-833573586245910528-833551255746252800
811255809057456128	6	833338130577113090-833334498297335809-833428408789000194-833681400826064896-833517801981747200-833049780569903104
810053322	6	833927195416371201-833546369398931457-833524030531571712-833608168244707328-833219171743887361-833126347589435392
809970499853828096	6	833760765429493766-833797054547660804-833379800974626816-833361601902186496-834109660206555136-834081591945105408
808827316470185989	6	833886472923185154-833733892536418305-833652472707162112-833297391327576064-833158744385142785-833158480160837632
807237994348482562	6	833864092104417280-834214656235491330-833086816291020800-833158870231109632-833387203946541058-833505122600808449
806810780733767680	6	833274247149662208-833330064955682816-833273454405230592-833274008049168384-834151448065740800-834176152524771329
805258432668467200	6	833514660469039104-833171272783769600-833170018686861312-834092325177528322-833862213081382914-834031008643166208
805222807491801088	6	833071137953239040-833128268572155904-834174923580989440-834068975482916868-833328072652845056-833829254211047424
804845449588850689	6	833071125366087680-833065534388211712-833799369803444225-833787541878771712-833817254328360962-833736316831494150
804758133113397248	6	834125372065251328-833476601320980480-833479273101066240-833137420539400192-833115652097445888-833167250458865664
803314610774413317	6	833723318679306241-833110182758592513-834132275918929920-834180955015434241-834039317530042369-833835667322978304
803263064824913921	6	833348452750725120-833367301986455553-833690238224461824-833689109935771649-833751374403768320-834226702293176320
803226848511623168	6	833693774014476289-833524072453722112-833891749366001669-833870953989992448-833440593254678530-833472469939924992
802506464350863361	6	834189926631632896-833068021581279232-833488068573290496-833482947315560450-833690535995011073-833630276446199809
801468882754019328	6	833758676653477889-833831057753415681-833535912986292224-833537871738908673-833721657738956802-833362679846756352
799095285721010176	6	834232582669791234-834062843389546499-834215625132220416-833811633961058304-833792616990904320-833097658571042816
798264883062206469	6	833607413303476227-833607035807731712-833451733309333504-833981012543684608-833983394891624448-833972397422309376
798189278350032896	6	833845658134142977-834186965423632384-833100447766421505-833453520091246594-833455453673758725-833461577340825601
797979946400575488	6	833115782145929217-833108152690188288-833090222057402369-833712098941079552-833532167485468673-833774132693131264
797932204168876032	6	833521962735456257-833704448509698049-834204317259161600-834095416375259136-834068644103495681-833774698894807041
797298083914608640	6	833993574488215553-833991452141064194-834025186928193537-834027133114519552-833196803516354560-833223898715942912
797252185109254144	6	834083387107217410-833727546554347521-833114410608582656-833111436826062848-833877178341220353-833341666383630340
797222472273760256	6	833294727944474624-833466094610501636-833610680649531392-833616322001063937-833618628859875328-833650920789536768
797106713832914944	6	833673209325187072-834027351197483009-834128769468219396-833084190635724802-833381445158715392-833449866856652805
79320543	6	833957750912724992-833929384860012544-833936930391875588-833855720273620992-833996393027137536-834164697888854017
792706023312064512	6	833717085939310596-833402651559809024-833145842706038784-834073924749185025-833838217434693632-833864696071647233
792457353723469824	6	834238391814270976-833489729517543424-833680960403042309-833490094405201920-833907012417183745-833906374895509504
792410491	6	833339766351462401-833624769308270592-833616770778935296-833743950448095233-833696764540624896-833755983910465536
790601614402785280	6	833397006009708544-833445571855671300-833913714927558656-833945323177324545-834214043854397440-834105121986392064
788486901892341761	6	833561179473731584-834141369174204416-833374168053866505-833425502132137984-833357436975198208-833125777147322368
788111764508377089	6	833902629386350592-834116987668353024-833496096466935808-833485677824061444-833139874215710720-833128348276707328
786712973905584128	6	833736383961370625-833107632609181696-833132316104982529-833145691723726848-833282954495397888-833467742976106497
785650297515290625	6	833895977203306496-833888830117679104-833828142737301504-833150825539137537-833611582424821761-833633522824802304
785650162429407232	6	833203841533374464-833208409168216065-833138813044133888-833176087857356800-833360331049140224-833771427354574848
784447353273012224	6	833765194606198785-833336666785996802-833346997344227328-834158918121172992-834196650096750592-833048014767980547
781474283541233664	6	833547589949624321-833160573118357505-833837428934791168-833837428934791168-834095970010832896-833463473166176256
780216787824742400	6	833492296402354176-833689751689494528-833341611862028289-834226555467419648-833077853042380801-833148803914010624
779677452586975234	6	833203933812187136-833187223704989696-834230959478222848-833712136685658112-833714397386153988-833446389753319424
775141032820289536	6	834244653880799232-833453813671481345-833941833520537600-833522008868610048-833512865269112832-833203149485666306
774852172043268096	6	833440433854304256-833226373351165952-833190012921339906-833052888544878592-834123560138338304-833795469084020740
773152516062060545	6	833701961308344322-833713030051401728-833357382419828738-833402286646784000-834079889045147648-833911022163419137
769702230	6	833902667118284800-833931301652676608-834042211616583680-833393247913406465-833752401979011072-833701428610945027
769490815	6	833057812662145024-834091599529381890-834222780610727936-833309399619923968-834037975361212417-833852838803603456
767497303204790272	6	834007843472809984-833129547860160517-833663864411652098-833678884247891968-834130061305454593-834167973627695106
766869346123526144	6	833351606875721729-833337216218734592-833288168044535808-833343973255106561-833756776658972672-833532167468654593
765446384103268352	6	833846769620443136-833820173568077826-833201471751548928-833155456059076608-833130026002288640-833147121977040896
759856533920296961	6	833829266814963712-833871503447912449-833770441709744128-833247852402864128-834122930980212737-834131189598269440
759218015019859973	6	833376403613741056-833128755103141888-833083582457450497-833833872139964416-833534264620756992-833513754478403584
759101276462387200	6	833118223205801985-833136002894090240-833486147556896768-834214329067139073-834229566965239808-834225569793458176
758467696941944832	6	834216354945368064-834223070005035008-833647854786846722-833625331361779713-833653865224556545-833089588704976896
758009417111576577	6	833327053416054784-833699004290564096-833704431740928000-833800745547874304-833805036304072704-834205349070663681
756991338902646784	6	833064364152336384-834213976741380097-834113342822293505-833864683513851906-833781594359988225-833339942533201921
752554272433188864	6	833722978936381440-833365724928176128-833419248420556800-833762912908959744-833765941204824064-833867695015616512
75087004	6	834191491086036992-833791539046445056-833800200279965696-833910422411567104-833054474000297988-833745682708254721
749405905393885184	6	833099202037178369-833133284989218817-833334791911137280-833654813112025088-833655849109377024-833854545855971328
748940448044027904	6	834058942682632197-834181319898890240-834078345537134593-834192514504589312-834022406108938240-833594176080060417
747808244475830273	6	833060006287269890-833735532484165636-833685351856226304-833316014037336066-833369940199612421-833325438629969920
744856700969193472	6	834161162086391808-834169127078096897-833063462385364993-833093573302161409-833093103552720896-833095678855434240
743767679253778432	6	833521069365542913-833645854095450112-833981700397002752-833889857705504768-834032287889096705-833903078168522752
742401891837968384	6	834193621805043712-833518837987434496-833510591956410368-834028332664684545-834040609400778752-833775822997684224
742119836575223808	6	834179793168003072-833834920741109761-833363728406028288-833364651186515969-833155711903399940-833161659418034176
741851969598394368	6	833163790137098241-833194836396228609-833200012146462726-833054998305071109-833158488549388288-833194261772394497
741444668928458752	6	834145919964688384-833445177628979200-833463104084312068-833455151675539456-833791136389021697-833843628095193089
733246533156655104	6	834144904938926080-833096089892945920-833397584840556545-833423304295927809-833677386881302528-833617659975651328
730200158676389889	6	833081351108755457-833973156582916096-833966349235978241-833821503145779200-833533169911595009-834142258341507074
724473675211104256	6	833516795332026370-833607249721442305-833886812657635329-833786187122880512-833393113695653889-834193143629217792
722630419	6	833755992303271936-833114133788758016-833386121811939329-833713374001238016-833708974167965699-834166069396926465
720692363539165184	6	833318874519056386-833323215619555328-833788829538668544-833788082923122688-833788829538668544-834167407409258496
719653709920268288	6	834006337721925633-833309810661679104-833070626265034757-833108454671843332-833138582361632769-833105933903523841
718283360540442624	6	833352735160418304-833137143732121602-833145637185212416-833160409523687424-834185971369463809-833838506858381312
716371621380890624	6	833998490195734528-833453629134626816-833474952988725250-833643043899133953-833641286494138368-833489540765544450
715198069575327744	6	833510138992422912-833567273818300416-833750464227192832-833952742938865664-834087161989197824-833115358500237312
714572211298897921	6	833461183076261888-833430187148709889-833722488228028416-834233685805236229-834230040925761536-834231664117215235
712690051201695744	6	834198357182525440-833126934792007680-833215556232704000-833414643091529728-833559174592217088-833747679188447232
708712844225806336	6	833699864127090688-833639084459454466-833697834092347392-833480560764973056-834203256121352193-834132171032055810
708106117	6	833960305264881664-834016940930789376-833901027153809409-833047767299792897-834125581801443328-834135652325326848
708036244681281537	6	833393700906598400-833414987007811585-833742079817826304-833705153169674243-833791694235697154-834250584635146240
706148599604731905	6	833796765157519360-833927874885193728-833853606344273920-833919981200953344-833066192868814848-833369348781723648
704060092065423361	6	834086948071419904-834087136827731968-834088676120469505-833741660395806720-833934443161214977-833927010862895104
703971353351696384	6	833159688103481344-833087567075504129-833171105007366145-834221195167887362-834236516947759104-833739517068668929
703285189	6	833485325473243136-834224428967874561-834216648529702912-834216648529702912-834219022518411265-833116923005005824
696017927519264768	6	833703777412771841-833110178560094209-833100745557889024-833128381835264001-833156655651160065-833094554752577536
64090063	6	833483844917555201-833133289183526913-833130197943717888-833103526385610752-833118638454497281-834217667749883904
63423805	6	833320912963379200-833363824908652548-833166239635750912-833176347908440064-833672286574149632-833656859919806466
630717039	6	834182171334148097-834162588133052416-834162172905271299-833187861239316481-833174540159111170-833741798778531842
609350642	6	833419261024600065-833436780624039936-833779677542035456-833778301822832642-833726934177624064-834133404169891840
604115899	6	833424109602275328-833529617344520192-833704813410021377-833689592268091392-833900028888481792-833906211309371394
59816192	6	833661503031083008-833700472322154497-833660064397459456-833820764969246721-834225351706423297-834221169993773057
58869220	6	833208333658112000-833122513995628544-833757196076855297-833724463724318720-834212814927626240-834078051961077760
574915137	6	833405122000539648-833161705576230914-833160019453489153-833161705576230914-833084933019049984-833602157832081408
